unit_no,unit_type,asset_class,availability_ytd,target,gap_to_target,utilization,disposal_candidate
041366,LIGHT DUTY,Light,0.7905079525089606,95,-0.1594920474910394,Not Underutilized,false
237283,HEAVY DUTY,Heavy,0.6907610887096775,85,-0.15923891129032253,,
112415,LIGHT DUTY,Light,0.7908058915770609,95,-0.15919410842293902,Not Underutilized,false
095176,LIGHT DUTY,Light,0.791335685483871,95,-0.15866431451612895,Not Underutilized,false
041313,LIGHT DUTY,Light,0.7915076164874552,95,-0.1584923835125448,Not Underutilized,false
267170,OTHER,Other,0.7415608198924731,90,-0.1584391801075269,,
319192,OFF-ROAD,Off-Road,0.7215983422939067,88,-0.15840165770609327,,
094125,LIGHT DUTY,Light,0.7926562500000001,95,-0.1573437499999999,Not Underutilized,false
156231,MEDIUM DUTY,Medium,0.7629211469534051,92,-0.15707885304659497,,
202034,HEAVY DUTY,Heavy,0.6930040322580645,85,-0.15699596774193547,,
003296,LIGHT DUTY,Light,0.7931782034050179,95,-0.15682179659498208,Not Underutilized,false
067105,MEDIUM DUTY,Medium,0.7632056451612903,92,-0.15679435483870974,,
041339,LIGHT DUTY,Light,0.7937113575268817,95,-0.15628864247311824,Not Underutilized,false
095172,LIGHT DUTY,Light,0.794094982078853,95,-0.15590501792114697,Not Underutilized,false
188030,HEAVY DUTY,Heavy,0.6942837141577061,85,-0.1557162858422939,,
041483,LIGHT DUTY,Light,0.7944326836917562,95,-0.15556731630824372,Not Underutilized,false
050028,LIGHT DUTY,Light,0.7950106406810036,95,-0.15498935931899638,Not Underutilized,false
050261,LIGHT DUTY,Light,0.79556395609319,95,-0.15443604390680998,Not Underutilized,false
161033,HEAVY DUTY,Heavy,0.6959643817204301,85,-0.1540356182795699,,
155020,MEDIUM DUTY,Medium,0.7660131048387097,92,-0.15398689516129038,,
319203,OFF-ROAD,Off-Road,0.7262920026881721,88,-0.15370799731182794,,
323143,OFF-ROAD,Off-Road,0.7269360439068101,88,-0.1530639560931899,,
250513,OTHER,Other,0.747035170250896,90,-0.15296482974910397,,
115042,LIGHT DUTY,Light,0.7973140681003584,95,-0.15268593189964152,Not Underutilized,false
064123,LIGHT DUTY,Light,0.7978617831541219,95,-0.15213821684587803,Underutilized,true
334014,OFF-ROAD,Off-Road,0.7281418010752687,88,-0.1518581989247313,,
041320,LIGHT DUTY,Light,0.7983786962365591,95,-0.15162130376344085,Not Underutilized,false
322088,OFF-ROAD,Off-Road,0.72846438172043,88,-0.15153561827956996,,
319168,OFF-ROAD,Off-Road,0.7302917786738351,88,-0.1497082213261649,,
111113,LIGHT DUTY,Light,0.8007017249103943,95,-0.1492982750896057,Not Underutilized,false
003238,LIGHT DUTY,Light,0.8012354390681004,95,-0.1487645609318996,Not Underutilized,false
112348,LIGHT DUTY,Light,0.8012589605734768,95,-0.14874103942652317,Underutilized,true
267107,OTHER,Other,0.7515512992831541,90,-0.1484487007168459,,
319250,OFF-ROAD,Off-Road,0.7316414650537634,88,-0.14835853494623663,,
236354,HEAVY DUTY,Heavy,0.702107414874552,85,-0.147892585125448,,
041179,LIGHT DUTY,Light,0.8023739919354839,95,-0.1476260080645161,Not Underutilized,false
041487,LIGHT DUTY,Light,0.8026803315412187,95,-0.1473196684587813,Not Underutilized,false
111106,LIGHT DUTY,Light,0.8030454749103942,95,-0.14695452508960571,Not Underutilized,false
067071,LIGHT DUTY,Light,0.8030572356630825,95,-0.14694276433691744,Not Underutilized,false
319182,OFF-ROAD,Off-Road,0.7333893369175627,88,-0.1466106630824373,,
094117,LIGHT DUTY,Light,0.8034178987455197,95,-0.14658210125448023,Not Underutilized,false
237273,HEAVY DUTY,Heavy,0.7038362455197132,85,-0.14616375448028673,,
191008,HEAVY DUTY,Heavy,0.7039924955197132,85,-0.14600750448028676,,
269105,OTHER,Other,0.7540322580645161,90,-0.1459677419354839,,
067106,MEDIUM DUTY,Medium,0.7741935483870968,92,-0.1458064516129033,,
006029,LIGHT DUTY,Light,0.8046662186379929,95,-0.14533378136200703,Not Underutilized,false
237272,HEAVY DUTY,Heavy,0.7047642249103943,85,-0.14523577508960572,,
045168,LIGHT DUTY,Light,0.8050168010752689,95,-0.1449831989247311,Not Underutilized,false
156180,MEDIUM DUTY,Medium,0.7754519489247312,92,-0.1445480510752688,,
041274,LIGHT DUTY,Light,0.805521953405018,95,-0.14447804659498198,Not Underutilized,false
076107,LIGHT DUTY,Light,0.8055376344086022,95,-0.1444623655913978,Not Underutilized,false
237270,HEAVY DUTY,Heavy,0.7057930107526882,85,-0.1442069892473118,,
158080,HEAVY DUTY,Heavy,0.7060243055555556,85,-0.14397569444444436,,
115032,LIGHT DUTY,Light,0.8064516129032258,95,-0.1435483870967742,Not Underutilized,false
112464,LIGHT DUTY,Light,0.8069584453405018,95,-0.1430415546594982,Not Underutilized,false
041532,LIGHT DUTY,Light,0.8072003808243727,95,-0.14279961917562722,Not Underutilized,false
001133,LIGHT DUTY,Light,0.8075224014336917,95,-0.14247759856630826,Not Underutilized,false
267214,OTHER,Other,0.7575319220430107,90,-0.14246807795698935,,
080108,MEDIUM DUTY,Medium,0.777650649641577,92,-0.142349350358423,,
076028,MEDIUM DUTY,Medium,0.7777301747311828,92,-0.14226982526881726,,
005029,LIGHT DUTY,Light,0.8079323476702508,95,-0.14206765232974916,Not Underutilized,false
045163,LIGHT DUTY,Light,0.808580309139785,95,-0.141419690860215,Not Underutilized,false
065186,LIGHT DUTY,Light,0.8087813620071684,95,-0.14121863799283152,Not Underutilized,false
001112,LIGHT DUTY,Light,0.8089068100358423,95,-0.14109318996415765,Not Underutilized,false
080129,MEDIUM DUTY,Medium,0.7789661738351255,92,-0.1410338261648746,,
050081,LIGHT DUTY,Light,0.8090003360215053,95,-0.14099966397849462,Not Underutilized,false
322064,OFF-ROAD,Off-Road,0.7391577060931901,88,-0.1408422939068099,,
194023,HEAVY DUTY,Heavy,0.709176747311828,85,-0.14082325268817197,,
204025,HEAVY DUTY,Heavy,0.709228270609319,85,-0.14077172939068094,,
205036,HEAVY DUTY,Heavy,0.7096774193548387,85,-0.14032258064516123,,
294062,OTHER,Other,0.75974854390681,90,-0.14025145609319,,
114059,LIGHT DUTY,Light,0.810066644265233,95,-0.13993335573476695,Not Underutilized,false
112470,LIGHT DUTY,Light,0.8105113127240143,95,-0.13948868727598562,Not Underutilized,false
043281,LIGHT DUTY,Light,0.8106053987455196,95,-0.13939460125448033,Not Underutilized,false
065168,LIGHT DUTY,Light,0.8107655689964158,95,-0.13923443100358412,Not Underutilized,false
094096,LIGHT DUTY,Light,0.8108439740143368,95,-0.13915602598566312,Not Underutilized,false
223101,HEAVY DUTY,Heavy,0.7111917562724015,85,-0.13880824372759848,,
112527,LIGHT DUTY,Light,0.8116151433691756,95,-0.13838485663082434,Not Underutilized,false
206099,HEAVY DUTY,Heavy,0.7118049955197133,85,-0.13819500448028665,,
001054,LIGHT DUTY,Light,0.8119707661290323,95,-0.13802923387096766,Not Underutilized,false
324031,OFF-ROAD,Off-Road,0.7420984543010752,88,-0.13790154569892477,,
065176,LIGHT DUTY,Light,0.8122541442652329,95,-0.13774585573476705,Not Underutilized,false
001142,LIGHT DUTY,Light,0.8123902329749103,95,-0.13760976702508965,Not Underutilized,false
067193,MEDIUM DUTY,Medium,0.7824159946236559,92,-0.1375840053763442,,
137003,HEAVY DUTY,Heavy,0.712456317204301,85,-0.13754368279569895,,
041253,LIGHT DUTY,Light,0.8124708781362007,95,-0.1375291218637993,Not Underutilized,false
112524,LIGHT DUTY,Light,0.8127744175627241,95,-0.1372255824372759,Not Underutilized,false
127013,LIGHT DUTY,Light,0.8135433467741935,95,-0.13645665322580647,Not Underutilized,false
113064,LIGHT DUTY,Light,0.8144024417562724,95,-0.13559755824372755,Not Underutilized,false
334015,OFF-ROAD,Off-Road,0.7444993279569893,88,-0.13550067204301075,,
248006,OTHER,Other,0.7645670922939067,90,-0.1354329077060933,,
094123,LIGHT DUTY,Light,0.8150588037634409,95,-0.1349411962365591,Not Underutilized,false
209001,HEAVY DUTY,Heavy,0.7150890456989247,85,-0.13491095430107525,,
112383,LIGHT DUTY,Light,0.8151209677419355,95,-0.1348790322580644,Not Underutilized,false
065123,LIGHT DUTY,Light,0.8152508960573477,95,-0.13474910394265227,Not Underutilized,false
223096,HEAVY DUTY,Heavy,0.7153012992831542,85,-0.13469870071684575,,
323105,OFF-ROAD,Off-Road,0.7454301075268818,88,-0.13456989247311824,,
112476,LIGHT DUTY,Light,0.8156177195340502,95,-0.1343822804659498,Underutilized,true
205023,HEAVY DUTY,Heavy,0.7159559811827957,85,-0.1340440188172043,,
222055,MEDIUM DUTY,Medium,0.786505376344086,92,-0.13349462365591402,,
111069,LIGHT DUTY,Light,0.8166694668458782,95,-0.1333305331541218,Not Underutilized,false
190006,HEAVY DUTY,Heavy,0.7166957885304659,85,-0.13330421146953408,,
236310,HEAVY DUTY,Heavy,0.7167674731182795,85,-0.1332325268817205,,
095221,LIGHT DUTY,Light,0.8169046818996415,95,-0.13309531810035846,Underutilized,true
041349,LIGHT DUTY,Light,0.8169293234767026,95,-0.1330706765232974,Not Underutilized,false
112468,LIGHT DUTY,Light,0.8169382840501792,95,-0.13306171594982075,Underutilized,true
041462,LIGHT DUTY,Light,0.8169993279569893,95,-0.1330006720430107,Not Underutilized,false
299004,OTHER,Other,0.7676271281362007,90,-0.1323728718637993,,
005014,LIGHT DUTY,Light,0.817679211469534,95,-0.13232078853046592,Not Underutilized,false
094141,LIGHT DUTY,Light,0.8181390008960573,95,-0.13186099910394267,Not Underutilized,false
080122,MEDIUM DUTY,Medium,0.7882269265232974,92,-0.13177307347670264,,
236342,HEAVY DUTY,Heavy,0.7182661290322581,85,-0.13173387096774192,,
156188,MEDIUM DUTY,Medium,0.7885528673835125,92,-0.13144713261648755,,
319254,OFF-ROAD,Off-Road,0.7486127912186379,88,-0.13138720878136212,,
188065,HEAVY DUTY,Heavy,0.719129144265233,85,-0.13087085573476698,,
319219,OFF-ROAD,Off-Road,0.7491817876344086,88,-0.13081821236559144,,
274030,OTHER,Other,0.7698975134408602,90,-0.1301024865591398,,
045092,LIGHT DUTY,Light,0.820028561827957,95,-0.12997143817204293,Not Underutilized,false
041352,LIGHT DUTY,Light,0.8201450492831541,95,-0.12985495071684583,Not Underutilized,false
222050,MEDIUM DUTY,Medium,0.7903225806451613,92,-0.12967741935483879,,
205012,HEAVY DUTY,Heavy,0.7203511424731183,85,-0.1296488575268817,,
223093,HEAVY DUTY,Heavy,0.7207078853046595,85,-0.12929211469534052,,
319236,OFF-ROAD,Off-Road,0.7512057571684588,88,-0.12879424283154117,,
324037,OFF-ROAD,Off-Road,0.7512505600358423,88,-0.12874943996415766,,
007047,LIGHT DUTY,Light,0.8216168234767025,95,-0.12838317652329745,Not Underutilized,false
065177,LIGHT DUTY,Light,0.8217025089605735,95,-0.12829749103942645,Not Underutilized,false
113073,LIGHT DUTY,Light,0.8223224686379929,95,-0.1276775313620071,Not Underutilized,false
065181,LIGHT DUTY,Light,0.8223767921146954,95,-0.12762320788530457,Not Underutilized,false
204039,HEAVY DUTY,Heavy,0.7223919130824373,85,-0.12760808691756265,,
111122,LIGHT DUTY,Light,0.8225739247311828,95,-0.1274260752688171,Not Underutilized,false
047073,LIGHT DUTY,Light,0.8225806451612904,95,-0.1274193548387096,Not Underutilized,false
075017,MEDIUM DUTY,Medium,0.7928477822580645,92,-0.12715221774193552,,
222046,MEDIUM DUTY,Medium,0.7929256272401434,92,-0.12707437275985667,,
204032,HEAVY DUTY,Heavy,0.7232269265232975,85,-0.12677307347670252,,
115020,LIGHT DUTY,Light,0.8235047043010753,95,-0.1264952956989247,Not Underutilized,false
156211,MEDIUM DUTY,Medium,0.7935898297491039,92,-0.12641017025089618,,
095118,LIGHT DUTY,Light,0.8240619399641577,95,-0.1259380600358423,Not Underutilized,false
005047,LIGHT DUTY,Light,0.8243391577060932,95,-0.12566084229390673,Not Underutilized,false
094135,LIGHT DUTY,Light,0.8246544578853047,95,-0.12534554211469529,Not Underutilized,false
041336,LIGHT DUTY,Light,0.8247765456989247,95,-0.1252234543010753,Not Underutilized,false
005007,LIGHT DUTY,Light,0.8251898521505376,95,-0.12481014784946232,Not Underutilized,false
005015,LIGHT DUTY,Light,0.8259218189964158,95,-0.12407818100358414,Not Underutilized,false
003237,LIGHT DUTY,Light,0.8261234318996417,95,-0.1238765681003583,Not Underutilized,false
003250,LIGHT DUTY,Light,0.8261424731182795,95,-0.12385752688172047,Not Underutilized,false
076058,MEDIUM DUTY,Medium,0.7964891353046596,92,-0.12351086469534045,,
067103,MEDIUM DUTY,Medium,0.7964980958781361,92,-0.1235019041218639,,
206087,HEAVY DUTY,Heavy,0.7265451388888888,85,-0.12345486111111115,,
050285,LIGHT DUTY,Light,0.82669186827957,95,-0.12330813172042998,Not Underutilized,false
041199,LIGHT DUTY,Light,0.8267876344086023,95,-0.1232123655913977,Not Underutilized,false
222042,MEDIUM DUTY,Medium,0.796913082437276,92,-0.12308691756272405,,
095220,LIGHT DUTY,Light,0.8274255152329749,95,-0.12257448476702504,Not Underutilized,false
065191,LIGHT DUTY,Light,0.8277296146953405,95,-0.1222703853046595,Not Underutilized,false
067175,LIGHT DUTY,Light,0.8277912186379929,95,-0.12220878136200708,Not Underutilized,false
333032,OFF-ROAD,Off-Road,0.7580387544802867,88,-0.12196124551971332,,
045175,LIGHT DUTY,Light,0.8281188396057348,95,-0.12188116039426511,Not Underutilized,false
094133,LIGHT DUTY,Light,0.8281742831541219,95,-0.12182571684587806,Not Underutilized,false
067083,LIGHT DUTY,Light,0.8282834901433692,95,-0.12171650985663074,,
050049,LIGHT DUTY,Light,0.8283478942652329,95,-0.12165210573476704,Not Underutilized,false
319178,OFF-ROAD,Off-Road,0.75849854390681,88,-0.12150145609318996,,
267312,OTHER,Other,0.7785299059139785,90,-0.1214700940860215,,
319232,OFF-ROAD,Off-Road,0.7585394265232975,88,-0.12146057347670247,,
156123,MEDIUM DUTY,Medium,0.7985551075268816,92,-0.1214448924731184,,
112544,LIGHT DUTY,Light,0.8289790546594982,95,-0.12102094534050178,Not Underutilized,false
020055,LIGHT DUTY,Light,0.8291582661290322,95,-0.12084173387096775,Not Underutilized,false
323091,OFF-ROAD,Off-Road,0.7592484318996416,88,-0.12075156810035836,,
267131,OTHER,Other,0.779635976702509,90,-0.12036402329749107,,
050173,LIGHT DUTY,Light,0.8297664650537634,95,-0.12023353494623656,Not Underutilized,false
204042,HEAVY DUTY,Heavy,0.729996079749104,85,-0.12000392025089601,,
001131,LIGHT DUTY,Light,0.8302262544802868,95,-0.1197737455197132,Not Underutilized,false
267258,OTHER,Other,0.7805303539426522,90,-0.11946964605734778,,
319204,OFF-ROAD,Off-Road,0.760979502688172,88,-0.11902049731182796,,
188057,HEAVY DUTY,Heavy,0.7311497535842294,85,-0.11885024641577058,,
112536,LIGHT DUTY,Light,0.8315921818996416,95,-0.11840781810035839,Not Underutilized,false
051032,LIGHT DUTY,Light,0.8318240367383513,95,-0.1181759632616487,Not Underutilized,false
188033,HEAVY DUTY,Heavy,0.7319758064516129,85,-0.11802419354838711,,
076093,MEDIUM DUTY,Medium,0.8025980062724014,92,-0.11740199372759863,,
045172,LIGHT DUTY,Light,0.8327671370967742,95,-0.11723286290322577,Not Underutilized,false
041565,LIGHT DUTY,Light,0.8330757168458782,95,-0.11692428315412173,Not Underutilized,false
045102,LIGHT DUTY,Light,0.8331619623655914,95,-0.11683803763440859,Not Underutilized,false
045188,LIGHT DUTY,Light,0.8332734094982078,95,-0.11672659050179213,Not Underutilized,false
237220,HEAVY DUTY,Heavy,0.7332930107526883,85,-0.11670698924731171,,
074026,MEDIUM DUTY,Medium,0.8034022177419355,92,-0.1165977822580645,,
065162,LIGHT DUTY,Light,0.8334122983870967,95,-0.11658770161290322,Not Underutilized,false
041518,LIGHT DUTY,Light,0.8336161514336917,95,-0.11638384856630823,Not Underutilized,false
001143,LIGHT DUTY,Light,0.8337275985663083,95,-0.11627240143369166,Not Underutilized,false
076030,MEDIUM DUTY,Medium,0.8037292786738351,92,-0.1162707213261649,,
135191,MEDIUM DUTY,Medium,0.8040669802867383,92,-0.11593301971326175,,
206086,HEAVY DUTY,Heavy,0.7341465053763441,85,-0.1158534946236559,,
001154,LIGHT DUTY,Light,0.8343794802867384,95,-0.1156205197132616,Not Underutilized,false
194030,HEAVY DUTY,Heavy,0.7345150089605735,85,-0.11548499103942644,,
020009,LIGHT DUTY,Light,0.8348846326164874,95,-0.11511536738351258,Not Underutilized,false
041507,LIGHT DUTY,Light,0.8349187948028673,95,-0.11508120519713261,Not Underutilized,false
095163,LIGHT DUTY,Light,0.8350655241935484,95,-0.11493447580645155,Not Underutilized,false
156160,MEDIUM DUTY,Medium,0.8052559363799283,92,-0.11474406362007172,,
206120,HEAVY DUTY,Heavy,0.7352598566308244,85,-0.1147401433691756,,
223089,HEAVY DUTY,Heavy,0.735709005376344,85,-0.114290994623656,,
112387,LIGHT DUTY,Light,0.8357728494623656,95,-0.11422715053763433,Not Underutilized,false
076081,MEDIUM DUTY,Medium,0.8058422939068101,92,-0.11415770609318998,,
051017,LIGHT DUTY,Light,0.8358915770609319,95,-0.11410842293906809,Not Underutilized,false
112435,LIGHT DUTY,Light,0.8363340053763441,95,-0.1136659946236559,Underutilized,true
270016,OTHER,Other,0.7869147625448029,90,-0.11308523745519716,,
111091,LIGHT DUTY,Light,0.8370939740143369,95,-0.11290602598566302,Not Underutilized,false
003351,LIGHT DUTY,Light,0.8371863799283153,95,-0.1128136200716846,Not Underutilized,false
048050,LIGHT DUTY,Light,0.8379009856630825,95,-0.11209901433691749,Not Underutilized,false
223107,HEAVY DUTY,Heavy,0.737986111111111,85,-0.11201388888888897,,
267196,OTHER,Other,0.7881530017921147,90,-0.11184699820788535,,
187030,HEAVY DUTY,Heavy,0.7381636424731183,85,-0.1118363575268817,,
062094,LIGHT DUTY,Light,0.8382521281362008,95,-0.1117478718637992,Underutilized,true
237250,HEAVY DUTY,Heavy,0.7382834901433691,85,-0.11171650985663084,,
065173,LIGHT DUTY,Light,0.8383294130824372,95,-0.11167058691756271,Not Underutilized,false
319045,OFF-ROAD,Off-Road,0.7683798163082437,88,-0.1116201836917563,,
077026,MEDIUM DUTY,Medium,0.8085931899641576,92,-0.11140681003584241,,
043278,LIGHT DUTY,Light,0.8386956765232975,95,-0.1113043234767025,Not Underutilized,false
267230,OTHER,Other,0.7889174507168458,90,-0.1110825492831542,,
204023,HEAVY DUTY,Heavy,0.7389180107526881,85,-0.11108198924731183,,
318030,OFF-ROAD,Off-Road,0.7694718862007168,88,-0.11052811379928318,,
190005,HEAVY DUTY,Heavy,0.7395547715053763,85,-0.11044522849462368,,
041401,LIGHT DUTY,Light,0.84018313172043,95,-0.10981686827956993,Not Underutilized,false
051030,LIGHT DUTY,Light,0.840992943548387,95,-0.1090070564516129,Not Underutilized,false
294070,OTHER,Other,0.7910024641577061,90,-0.10899753584229388,,
202035,HEAVY DUTY,Heavy,0.7410909498207885,85,-0.10890905017921149,,
050238,LIGHT DUTY,Light,0.8414359318996416,95,-0.10856406810035835,Not Underutilized,false
077033,MEDIUM DUTY,Medium,0.8115675403225807,92,-0.10843245967741932,,
319228,OFF-ROAD,Off-Road,0.7716039426523297,88,-0.10839605734767033,,
237260,HEAVY DUTY,Heavy,0.7416862679211469,85,-0.10831373207885309,,
114030,MEDIUM DUTY,Medium,0.8117097894265233,92,-0.10829021057347676,,
067232,LIGHT DUTY,Light,0.8418016353046595,95,-0.1081983646953405,Not Underutilized,false
194029,HEAVY DUTY,Heavy,0.7419354838709677,85,-0.10806451612903223,,
222038,MEDIUM DUTY,Medium,0.8121107750896057,92,-0.10788922491039432,,
112493,LIGHT DUTY,Light,0.8425688844086022,95,-0.10743111559139773,Underutilized,true
294085,OTHER,Other,0.7927570564516129,90,-0.10724294354838715,,
158102,HEAVY DUTY,Heavy,0.7428035394265232,85,-0.10719646057347676,,
076049,MEDIUM DUTY,Medium,0.8134296594982079,92,-0.10657034050179215,,
250531,OTHER,Other,0.7936340725806451,90,-0.10636592741935491,,
043188,LIGHT DUTY,Light,0.843713597670251,95,-0.10628640232974895,Underutilized,true
188078,HEAVY DUTY,Heavy,0.7440574596774193,85,-0.10594254032258066,,
319159,OFF-ROAD,Off-Road,0.7741935483870968,88,-0.10580645161290325,,
274026,OTHER,Other,0.794390120967742,90,-0.10560987903225805,,
158110,HEAVY DUTY,Heavy,0.7445362903225807,85,-0.10546370967741925,,
206109,HEAVY DUTY,Heavy,0.74456541218638,85,-0.10543458781362003,,
050270,LIGHT DUTY,Light,0.8450537634408601,95,-0.10494623655913982,Not Underutilized,false
077029,MEDIUM DUTY,Medium,0.8152654569892474,92,-0.10473454301075269,,
114049,LIGHT DUTY,Light,0.8453909050179211,95,-0.10460909498207882,Not Underutilized,false
250059,OTHER,Other,0.7956563620071685,90,-0.10434363799283153,,
157036,MEDIUM DUTY,Medium,0.8157123655913979,92,-0.10428763440860211,,
236365,HEAVY DUTY,Heavy,0.745924059139785,85,-0.10407594086021499,,
156147,MEDIUM DUTY,Medium,0.8159324596774193,92,-0.1040675403225807,,
064202,LIGHT DUTY,Light,0.8465781810035842,95,-0.10342181899641578,Not Underutilized,false
194026,HEAVY DUTY,Heavy,0.7469522849462366,85,-0.10304771505376342,,
041332,LIGHT DUTY,Light,0.8470418906810034,95,-0.10295810931899652,Not Underutilized,false
042014,LIGHT DUTY,Light,0.8472687051971327,95,-0.10273129480286725,Not Underutilized,false
050131,LIGHT DUTY,Light,0.8474434363799284,95,-0.1025565636200716,Not Underutilized,false
112471,LIGHT DUTY,Light,0.8474697580645162,95,-0.10253024193548377,Not Underutilized,false
067179,LIGHT DUTY,Light,0.8475134408602151,95,-0.10248655913978488,Not Underutilized,false
080080,MEDIUM DUTY,Medium,0.8177156137992831,92,-0.10228438620071689,,
188043,HEAVY DUTY,Heavy,0.7480057123655913,85,-0.10199428763440865,,
067055,LIGHT DUTY,Light,0.8481989247311827,95,-0.10180107526881721,Not Underutilized,false
321017,OFF-ROAD,Off-Road,0.7782410453216374,88,-0.1017589546783626,,
067184,MEDIUM DUTY,Medium,0.8184386200716847,92,-0.10156137992831538,,
323124,OFF-ROAD,Off-Road,0.7784576612903226,88,-0.10154233870967744,,
319174,OFF-ROAD,Off-Road,0.7785091845878137,88,-0.1014908154121863,,
050097,LIGHT DUTY,Light,0.8488233646953405,95,-0.10117663530465948,Not Underutilized,false
050066,LIGHT DUTY,Light,0.8491353046594983,95,-0.10086469534050169,Not Underutilized,false
266060,OTHER,Other,0.7992265905017921,90,-0.1007734094982079,,
041233,LIGHT DUTY,Light,0.8495553315412187,95,-0.1004446684587813,Not Underutilized,false
267245,OTHER,Other,0.7997076612903226,90,-0.10029233870967746,,
076033,MEDIUM DUTY,Medium,0.8198605510752689,92,-0.10013944892473114,,
001129,LIGHT DUTY,Light,0.8499731182795699,95,-0.10002688172043006,Not Underutilized,false
267123,OTHER,Other,0.8002598566308243,90,-0.0997401433691757,,
045148,LIGHT DUTY,Light,0.850459229390681,95,-0.09954077060931898,Not Underutilized,false
319199,OFF-ROAD,Off-Road,0.7806233198924731,88,-0.09937668010752687,,
050183,LIGHT DUTY,Light,0.850918458781362,95,-0.09908154121863799,Not Underutilized,false
329063,OFF-ROAD,Off-Road,0.780922379032258,88,-0.09907762096774198,,
112402,LIGHT DUTY,Light,0.8509537410394266,95,-0.0990462589605734,Not Underutilized,false
080098,MEDIUM DUTY,Medium,0.8217349910394265,92,-0.09826500896057355,,
041249,LIGHT DUTY,Light,0.8518391577060932,95,-0.09816084229390676,Not Underutilized,false
001065,LIGHT DUTY,Light,0.852021729390681,95,-0.09797827060931896,Not Underutilized,false
269114,OTHER,Other,0.8020222894265233,90,-0.0979777105734767,,
065198,LIGHT DUTY,Light,0.8521802195340501,95,-0.09781978046594986,Not Underutilized,false
051029,LIGHT DUTY,Light,0.8524579973118279,95,-0.09754200268817204,Not Underutilized,false
095188,LIGHT DUTY,Light,0.8524725582437277,95,-0.09752744175627226,Not Underutilized,false
075015,MEDIUM DUTY,Medium,0.8225061603942653,92,-0.09749383960573477,,
135180,MEDIUM DUTY,Medium,0.8225806451612904,92,-0.09741935483870967,,
157046,MEDIUM DUTY,Medium,0.8225806451612904,92,-0.09741935483870967,,
206121,HEAVY DUTY,Heavy,0.7527139336917562,85,-0.09728606630824377,,
189018,HEAVY DUTY,Heavy,0.752757056451613,85,-0.09724294354838703,,
095223,LIGHT DUTY,Light,0.852898185483871,95,-0.09710181451612898,Not Underutilized,false
041334,LIGHT DUTY,Light,0.8529121863799284,95,-0.09708781362007157,Not Underutilized,false
347044,OFF-ROAD,Off-Road,0.783243167562724,88,-0.09675683243727595,,
158087,HEAVY DUTY,Heavy,0.7532930107526882,85,-0.0967069892473118,,
046023,LIGHT DUTY,Light,0.8534727822580644,95,-0.09652721774193551,Not Underutilized,false
112422,LIGHT DUTY,Light,0.8537908826164874,95,-0.09620911738351257,Not Underutilized,false
050035,LIGHT DUTY,Light,0.8537920026881721,95,-0.09620799731182783,Not Underutilized,false
195002,HEAVY DUTY,Heavy,0.7540686603942651,85,-0.09593133960573486,,
296011A,OTHER,Other,0.804601814516129,90,-0.09539818548387102,,
250507,OTHER,Other,0.8046242159498208,90,-0.09537578405017921,,
041498,LIGHT DUTY,Light,0.8548387096774194,95,-0.09516129032258058,Not Underutilized,false
045096,LIGHT DUTY,Light,0.8548387096774194,95,-0.09516129032258058,Not Underutilized,false
112385,LIGHT DUTY,Light,0.8548818324372759,95,-0.09511816756272407,Not Underutilized,false
156125,MEDIUM DUTY,Medium,0.8249283154121865,92,-0.09507168458781357,,
095183,LIGHT DUTY,Light,0.8552122535842295,95,-0.09478774641577048,Not Underutilized,false
050226,LIGHT DUTY,Light,0.8552570564516129,95,-0.09474294354838708,Not Underutilized,false
095195,LIGHT DUTY,Light,0.8555398745519713,95,-0.09446012544802862,Not Underutilized,false
250526,OTHER,Other,0.8057190860215053,90,-0.0942809139784947,,
111085,LIGHT DUTY,Light,0.8559005376344085,95,-0.09409946236559141,Not Underutilized,false
190008,HEAVY DUTY,Heavy,0.7559016577060932,85,-0.09409834229390679,,
045197,LIGHT DUTY,Light,0.8566789874551971,95,-0.09332101254480285,Not Underutilized,false
135173,MEDIUM DUTY,Medium,0.827353270609319,92,-0.09264672939068108,,
041530,LIGHT DUTY,Light,0.8574848790322581,95,-0.09251512096774184,Not Underutilized,false
111079,LIGHT DUTY,Light,0.8575268817204301,95,-0.09247311827956983,Not Underutilized,false
267260,OTHER,Other,0.8076310483870968,90,-0.09236895161290326,,
250046,OTHER,Other,0.8076590501792115,90,-0.09234094982078855,,
224006,MEDIUM DUTY,Medium,0.8276680107526881,92,-0.0923319892473119,,
041516,LIGHT DUTY,Light,0.8579121863799283,95,-0.09208781362007168,Not Underutilized,false
041335,LIGHT DUTY,Light,0.8581849238351255,95,-0.0918150761648745,Not Underutilized,false
236346,HEAVY DUTY,Heavy,0.7583355734767026,85,-0.09166442652329743,,
045045,LIGHT DUTY,Light,0.8586374327956989,95,-0.09136256720430103,Not Underutilized,false
050277,LIGHT DUTY,Light,0.8587791218637993,95,-0.09122087813620061,Not Underutilized,false
080089,MEDIUM DUTY,Medium,0.828827844982079,92,-0.09117215501792109,,
074040,MEDIUM DUTY,Medium,0.8288390456989247,92,-0.09116095430107529,,
067212,MEDIUM DUTY,Medium,0.8288597670250896,92,-0.09114023297491047,,
205028,HEAVY DUTY,Heavy,0.7589297715053763,85,-0.09107022849462365,,
112489,LIGHT DUTY,Light,0.8592260304659498,95,-0.09077396953405015,Not Underutilized,false
