_id,UNIT_NO,YEAR,MAKE,MODEL,CATEGORY,CAT_DESC,UNIT_TYPE,CATEGORY_CLASS,CAT_GRP,IN_SERV_DT,STATUS_DESC,CLASS2,HIGH_PRIORITY,OWNER_DIVISION,REF_DIVISION,SEASONAL,AVAILABILITY_YTD,unit_key_int,fleet_age,Utilization,specialized_units,REF_USING_DIV,owner_division_key,using_division_key
1825,080129,2022,FORD,F550,1UC5FTUETV,TRK-UTLTY-CC CL5 4X4 10Y UNLEAD TC12B2VALV,MEDIUM DUTY,CLASS5,TRUCK- UTILI,2023-04-03,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.7789661738351255,80129,1,,,,20,
1826,080130,2022,FORD,F550,1UC5FTUETV,TRK-UTLTY-CC CL5 4X4 10Y UNLEAD TC12B2VALV,MEDIUM DUTY,CLASS5,TRUCK- UTILI,2023-04-25,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.6307342069892472,80130,1,,,,20,
1827,080131,2022,FORD,F550,1UC5FTUETV,TRK-UTLTY-CC CL5 4X4 10Y UNLEAD TC12B2VALV,MEDIUM DUTY,CLASS5,TRUCK- UTILI,2023-04-25,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.963807123655914,80131,1,,,,20,
1828,080132,2023,FORD,F550,1UC5FTUETV,TRK-UTLTY-CC CL5 4X4 10Y UNLEAD TC12B2VALV,MEDIUM DUTY,CLASS5,TRUCK- UTILI,2025-06-05,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.8448706317204301,80132,0,,,,20,
1829,080133,2023,FORD,F550,1UC5FTUETV,TRK-UTLTY-CC CL5 4X4 10Y UNLEAD TC12B2VALV,MEDIUM DUTY,CLASS5,TRUCK- UTILI,2025-09-10,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.9272530241935484,80133,0,,,,20,
1830,080134,2023,FORD,F550,1UC5FTUETV,TRK-UTLTY-CC CL5 4X4 10Y UNLEAD TC12B2VALV,MEDIUM DUTY,CLASS5,TRUCK- UTILI,2026-02-18,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,1.0,80134,0,,,,20,
1831,080135,2023,FORD,F550,1UC5FTUETV,TRK-UTLTY-CC CL5 4X4 10Y UNLEAD TC12B2VALV,MEDIUM DUTY,CLASS5,TRUCK- UTILI,2025-09-10,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.8890188172043011,80135,0,,,,20,
1832,080136,2023,FORD,F550,1UC5FTUETV,TRK-UTLTY-CC CL5 4X4 10Y UNLEAD TC12B2VALV,MEDIUM DUTY,CLASS5,TRUCK- UTILI,2026-02-18,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,1.0,80136,0,,,,20,
1833,080137,2024,FORD,F450,1UC5FTDEOZ,TRK-UTLTY-CC CL5 4X4 10Y DIESEL TCPLG,MEDIUM DUTY,CLASS5,TRUCK- UTILI,2025-08-13,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,0.9017685931899642,80137,-1,,,,21,
1834,080138,2024,FORD,F450,1UC5FTDEOZ,TRK-UTLTY-CC CL5 4X4 10Y DIESEL TCPLG,MEDIUM DUTY,CLASS5,TRUCK- UTILI,2025-07-25,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,0.9859503808243728,80138,-1,,,,21,
1835,080139,2024,FORD,F450,1UC5FTDEOZ,TRK-UTLTY-CC CL5 4X4 10Y DIESEL TCPLG,MEDIUM DUTY,CLASS5,TRUCK- UTILI,2025-08-07,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,0.9823515905017921,80139,-1,,,,21,
1836,080141,2024,FORD,F450,1UC5FTUEOZ,TRK-UTLTY-CC CL5 4X4 10Y UNLEAD TCPLG,MEDIUM DUTY,CLASS5,TRUCK- UTILI,2025-10-14,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.8406244399641578,80141,-1,,,,11,
1837,080142,2024,FORD,F550,1US5TTDCZZ,TRK-UTLTY-SC CL5 4X2 10Y DIESEL CRN,MEDIUM DUTY,CLASS5,TRUCK- UTILI,2025-12-17,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,1.0,80142,-1,,,,21,
1838,080144,2024,FORD,F550,1US5TTDCZZ,TRK-UTLTY-SC CL5 4X2 10Y DIESEL CRN,MEDIUM DUTY,CLASS5,TRUCK- UTILI,2025-12-17,Active Unit,FLEE,None,SOLID WASTE MANAGEMENT,SOLID WASTE MANAGEMENT,Non Seasonal,0.9828040994623657,80144,-1,,,,16,
1839,080145,2024,FORD,F550,1UE5FTDCCZ,TRK-UTLTY-EC CL5 4X4 10Y DIESEL CRCMVALV,MEDIUM DUTY,CLASS5,TRUCK- UTILI,2025-11-19,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.5287466397849463,80145,-1,,,,20,
1840,080146,2024,FORD,F550,1UE5FTDCCZ,TRK-UTLTY-EC CL5 4X4 10Y DIESEL CRCMVALV,MEDIUM DUTY,CLASS5,TRUCK- UTILI,2025-11-28,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,1.0,80146,-1,,,,20,
1841,080147,2024,FORD,F550,1UE5FTUEVZ,TRK-UTLTY-EC CL5 4X4 10Y UNLEAD TC12BVALV,MEDIUM DUTY,CLASS5,TRUCK- UTILI,2026-04-02,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,,80147,-1,,,,20,
1842,080149,2024,FORD,F550,1UC5FTDCCZ,TRK-UTLTY-CC CL5 4X4 10Y DIESEL CRCMVALV,MEDIUM DUTY,CLASS5,TRUCK- UTILI,2025-12-17,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.8321130152329749,80149,-1,,,,20,
1843,080150,2024,FORD,F550,1UE5FTDCCZ,TRK-UTLTY-EC CL5 4X4 10Y DIESEL CRCMVALV,MEDIUM DUTY,CLASS5,TRUCK- UTILI,2025-12-17,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,1.0,80150,-1,,,,20,
1844,080151,2024,FORD,F550,1UC5FTDCMZ,TRK-UTLTY-CC CL5 4X4 10Y DIESEL CRCOMP,MEDIUM DUTY,CLASS5,TRUCK- UTILI,2025-12-17,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,1.0,80151,-1,,,,20,
2049,111083,2018,FORD,TRANSIT 150,3HH1TTUHZZ,VAN-1/2T-CARGO-HR CL1 4X2 10Y UNLEAD SH,LIGHT DUTY,CLASS1,VAN-1/2T,2018-12-18,Active Unit,ABC,None,TORONTO HOUSING COMPANY,TORONTO HOUSING COMPANY,Non Seasonal,1.0,111083,5,Not Underutilized,Yes,TORONTO HOUSING COMPANY,18,18
2050,111084,2018,FORD,TRANSIT 150,3HH1TTUHZZ,VAN-1/2T-CARGO-HR CL1 4X2 10Y UNLEAD SH,LIGHT DUTY,CLASS1,VAN-1/2T,2018-11-27,Active Unit,ABC,None,TORONTO HOUSING COMPANY,TORONTO HOUSING COMPANY,Non Seasonal,0.9935472670250896,111084,5,Not Underutilized,Yes,TORONTO HOUSING COMPANY,18,18
2051,111085,2018,FORD,TRANSIT 150,3HH1TTUHZZ,VAN-1/2T-CARGO-HR CL1 4X2 10Y UNLEAD SH,LIGHT DUTY,CLASS1,VAN-1/2T,2018-11-28,Active Unit,ABC,None,TORONTO HOUSING COMPANY,TORONTO HOUSING COMPANY,Non Seasonal,0.8559005376344085,111085,5,Not Underutilized,Yes,TORONTO HOUSING COMPANY,18,18
2052,111086,2018,FORD,TRANSIT 150,3HS2TTUZZZ,VAN-1/2T-CARGO-SR CL2 4X2 10Y UNLEAD,LIGHT DUTY,CLASS2,VAN-1/2T,2018-12-03,Active Unit,FLEE,None,FACILITIES MGMT & REAL ESTATE,FACILITIES MGMT & REAL ESTATE,Non Seasonal,0.942130376344086,111086,5,Underutilized,Yes,FACILITIES MGMT & REAL ESTATE,5,5
2053,111087,2018,FORD,TRANSIT 150,3HS2TTUZZZ,VAN-1/2T-CARGO-SR CL2 4X2 10Y UNLEAD,LIGHT DUTY,CLASS2,VAN-1/2T,2018-12-13,Active Unit,ABC,None,TORONTO PUBLIC LIBRARY,TORONTO PUBLIC LIBRARY,Non Seasonal,1.0,111087,5,Not Underutilized,Yes,TORONTO PUBLIC LIBRARY,19,19
2054,111088,2018,FORD,TRANSIT 150,3HS2TTUZZZ,VAN-1/2T-CARGO-SR CL2 4X2 10Y UNLEAD,LIGHT DUTY,CLASS2,VAN-1/2T,2018-12-14,Active Unit,ABC,None,TORONTO PUBLIC LIBRARY,TORONTO PUBLIC LIBRARY,Non Seasonal,0.9431787634408602,111088,5,Not Underutilized,Yes,TORONTO PUBLIC LIBRARY,19,19
2055,111089,2018,FORD,TRANSIT 150,3HS2TTUZZZ,VAN-1/2T-CARGO-SR CL2 4X2 10Y UNLEAD,LIGHT DUTY,CLASS2,VAN-1/2T,2018-12-06,Active Unit,ABC,None,TORONTO PUBLIC LIBRARY,TORONTO PUBLIC LIBRARY,Non Seasonal,0.9378707437275985,111089,5,Not Underutilized,Yes,TORONTO PUBLIC LIBRARY,19,19
2056,111090,2018,FORD,TRANSIT 150,3HS2TTUZZZ,VAN-1/2T-CARGO-SR CL2 4X2 10Y UNLEAD,LIGHT DUTY,CLASS2,VAN-1/2T,2018-12-14,Active Unit,ABC,None,TORONTO PUBLIC LIBRARY,TORONTO PUBLIC LIBRARY,Non Seasonal,0.9516129032258065,111090,5,Not Underutilized,Yes,TORONTO PUBLIC LIBRARY,19,19
2057,111091,2018,FORD,TRANSIT 150,3HS2TTUZZZ,VAN-1/2T-CARGO-SR CL2 4X2 10Y UNLEAD,LIGHT DUTY,CLASS2,VAN-1/2T,2018-12-18,Active Unit,ABC,None,TORONTO PUBLIC LIBRARY,TORONTO PUBLIC LIBRARY,Non Seasonal,0.8370939740143369,111091,5,Not Underutilized,Yes,TORONTO PUBLIC LIBRARY,19,19
2058,111092,2019,FORD,TRANSIT 150,3HS2TTUZZZ,VAN-1/2T-CARGO-SR CL2 4X2 10Y UNLEAD,LIGHT DUTY,CLASS2,VAN-1/2T,2020-07-24,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,1.0,111092,4,Not Underutilized,Yes,TORONTO WATER,20,20
2059,111093,2019,FORD,TRANSIT 150,3HS2TTUZZZ,VAN-1/2T-CARGO-SR CL2 4X2 10Y UNLEAD,LIGHT DUTY,CLASS2,VAN-1/2T,2020-06-22,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.9948846326164874,111093,4,Not Underutilized,Yes,TORONTO WATER,20,20
2060,111094,2019,FORD,TRANSIT 150,3HS2TTUZZZ,VAN-1/2T-CARGO-SR CL2 4X2 10Y UNLEAD,LIGHT DUTY,CLASS2,VAN-1/2T,2020-04-02,Active Unit,ABC,None,TORONTO HOUSING COMPANY,TORONTO HOUSING COMPANY,Non Seasonal,0.9980309139784945,111094,4,Not Underutilized,Yes,TORONTO HOUSING COMPANY,18,18
2061,111095,2019,FORD,TRANSIT 150,3HS2TTUZZZ,VAN-1/2T-CARGO-SR CL2 4X2 10Y UNLEAD,LIGHT DUTY,CLASS2,VAN-1/2T,2020-04-17,Active Unit,ABC,None,TORONTO HOUSING COMPANY,TORONTO HOUSING COMPANY,Non Seasonal,1.0,111095,4,Not Underutilized,Yes,TORONTO HOUSING COMPANY,18,18
2062,111096,2019,FORD,TRANSIT 150,3HS2TTUZZZ,VAN-1/2T-CARGO-SR CL2 4X2 10Y UNLEAD,LIGHT DUTY,CLASS2,VAN-1/2T,2020-04-02,Active Unit,ABC,None,TORONTO HOUSING COMPANY,TORONTO HOUSING COMPANY,Non Seasonal,0.9354838709677419,111096,4,Not Underutilized,Yes,TORONTO HOUSING COMPANY,18,18
2063,111097,2019,FORD,TRANSIT 150,3HS2TTUZZZ,VAN-1/2T-CARGO-SR CL2 4X2 10Y UNLEAD,LIGHT DUTY,CLASS2,VAN-1/2T,2020-04-02,Active Unit,ABC,None,TORONTO HOUSING COMPANY,TORONTO HOUSING COMPANY,Non Seasonal,1.0,111097,4,Not Underutilized,Yes,TORONTO HOUSING COMPANY,18,18
2064,111098,2019,FORD,TRANSIT 150,3HS2TTUZZZ,VAN-1/2T-CARGO-SR CL2 4X2 10Y UNLEAD,LIGHT DUTY,CLASS2,VAN-1/2T,2020-08-11,Active Unit,ABC,None,TORONTO HOUSING COMPANY,TORONTO HOUSING COMPANY,Non Seasonal,1.0,111098,4,Underutilized,Yes,TORONTO HOUSING COMPANY,18,18
2065,111099,2019,FORD,TRANSIT 150,3HS2TTUZZZ,VAN-1/2T-CARGO-SR CL2 4X2 10Y UNLEAD,LIGHT DUTY,CLASS2,VAN-1/2T,2020-04-02,Active Unit,ABC,None,TORONTO HOUSING COMPANY,TORONTO HOUSING COMPANY,Non Seasonal,1.0,111099,4,Not Underutilized,Yes,TORONTO HOUSING COMPANY,18,18
2066,111100,2019,FORD,TRANSIT 150,3HS2TTUZZZ,VAN-1/2T-CARGO-SR CL2 4X2 10Y UNLEAD,LIGHT DUTY,CLASS2,VAN-1/2T,2020-04-02,Active Unit,ABC,None,TORONTO HOUSING COMPANY,TORONTO HOUSING COMPANY,Non Seasonal,1.0,111100,4,Not Underutilized,Yes,TORONTO HOUSING COMPANY,18,18
2067,111101,2019,FORD,TRANSIT 150,3HS2TTUZZZ,VAN-1/2T-CARGO-SR CL2 4X2 10Y UNLEAD,LIGHT DUTY,CLASS2,VAN-1/2T,2020-04-02,Active Unit,ABC,None,TORONTO HOUSING COMPANY,TORONTO HOUSING COMPANY,Non Seasonal,0.966975806451613,111101,4,Not Underutilized,Yes,TORONTO HOUSING COMPANY,18,18
2068,111102,2021,DODGE,RAM PROMASTER 1500,3HH1TTUHZZ,VAN-1/2T-CARGO-HR CL1 4X2 10Y UNLEAD SH,LIGHT DUTY,CLASS1,VAN-1/2T,2021-03-12,Active Unit,ABC,None,TORONTO HOUSING COMPANY,TORONTO HOUSING COMPANY,Non Seasonal,0.996314964157706,111102,2,Not Underutilized,Yes,TORONTO HOUSING COMPANY,18,18
2069,111103,2021,DODGE,RAM PROMASTER 1500,3HH1TTUHZZ,VAN-1/2T-CARGO-HR CL1 4X2 10Y UNLEAD SH,LIGHT DUTY,CLASS1,VAN-1/2T,2021-06-17,Active Unit,ABC,None,TORONTO HOUSING COMPANY,TORONTO HOUSING COMPANY,Non Seasonal,0.972456317204301,111103,2,Not Underutilized,Yes,TORONTO HOUSING COMPANY,18,18
2070,111104,2021,DODGE,RAM PROMASTER 1500,3HH1TTUHZZ,VAN-1/2T-CARGO-HR CL1 4X2 10Y UNLEAD SH,LIGHT DUTY,CLASS1,VAN-1/2T,2021-03-12,Active Unit,ABC,None,TORONTO HOUSING COMPANY,TORONTO HOUSING COMPANY,Non Seasonal,0.647258064516129,111104,2,Not Underutilized,Yes,TORONTO HOUSING COMPANY,18,18
2071,111105,2021,DODGE,RAM PROMASTER 1500,3HH1TTUHZZ,VAN-1/2T-CARGO-HR CL1 4X2 10Y UNLEAD SH,LIGHT DUTY,CLASS1,VAN-1/2T,2021-12-14,Active Unit,ABC,None,TORONTO HOUSING COMPANY,TORONTO HOUSING COMPANY,Non Seasonal,0.9987354390681004,111105,2,Not Underutilized,Yes,TORONTO HOUSING COMPANY,18,18
2072,111106,2021,DODGE,RAM PROMASTER 1500,3HH1TTUHZZ,VAN-1/2T-CARGO-HR CL1 4X2 10Y UNLEAD SH,LIGHT DUTY,CLASS1,VAN-1/2T,2021-06-17,Active Unit,ABC,None,TORONTO HOUSING COMPANY,TORONTO HOUSING COMPANY,Non Seasonal,0.8030454749103942,111106,2,Not Underutilized,Yes,TORONTO HOUSING COMPANY,18,18
2073,111107,2021,DODGE,RAM 1500 PRO MASTER,3HH1TTUHZZ,VAN-1/2T-CARGO-HR CL1 4X2 10Y UNLEAD SH,LIGHT DUTY,CLASS1,VAN-1/2T,2021-03-10,Active Unit,ABC,None,TORONTO HOUSING COMPANY,TORONTO HOUSING COMPANY,Non Seasonal,1.0,111107,2,Not Underutilized,Yes,TORONTO HOUSING COMPANY,18,18
2074,111108,2021,DODGE,RAM PROMASTER 1500,3HH1TTUHZZ,VAN-1/2T-CARGO-HR CL1 4X2 10Y UNLEAD SH,LIGHT DUTY,CLASS1,VAN-1/2T,2021-03-12,Active Unit,ABC,None,TORONTO HOUSING COMPANY,TORONTO HOUSING COMPANY,Non Seasonal,1.0,111108,2,Not Underutilized,Yes,TORONTO HOUSING COMPANY,18,18
2075,111109,2021,DODGE,RAM PROMASTER 1500,3HH1TTUHZZ,VAN-1/2T-CARGO-HR CL1 4X2 10Y UNLEAD SH,LIGHT DUTY,CLASS1,VAN-1/2T,2021-12-14,Active Unit,ABC,None,TORONTO HOUSING COMPANY,TORONTO HOUSING COMPANY,Non Seasonal,0.8639605734767025,111109,2,Not Underutilized,Yes,TORONTO HOUSING COMPANY,18,18
2076,111110,2021,DODGE,RAM PROMASTER 1500,3HH1TTUHZZ,VAN-1/2T-CARGO-HR CL1 4X2 10Y UNLEAD SH,LIGHT DUTY,CLASS1,VAN-1/2T,2021-06-17,Active Unit,ABC,None,TORONTO HOUSING COMPANY,TORONTO HOUSING COMPANY,Non Seasonal,1.0,111110,2,Not Underutilized,Yes,TORONTO HOUSING COMPANY,18,18
2077,111111,2023,FORD,TRANSIT 150,3HS2FTUHZZ,VAN-1/2T-CARGO-SR CL2 4X4 10Y UNLEAD SH,LIGHT DUTY,CLASS2,VAN-1/2T,2023-10-26,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.9999406362007168,111111,0,Not Underutilized,Yes,TORONTO WATER,20,20
2078,111112,2023,FORD,TRANSIT 150,3HS2FTUHZZ,VAN-1/2T-CARGO-SR CL2 4X4 10Y UNLEAD SH,LIGHT DUTY,CLASS2,VAN-1/2T,2023-11-13,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.972637208781362,111112,0,Not Underutilized,Yes,TORONTO WATER,20,20
2079,111113,2023,FORD,TRANSIT 150,3HS2FTUHZZ,VAN-1/2T-CARGO-SR CL2 4X4 10Y UNLEAD SH,LIGHT DUTY,CLASS2,VAN-1/2T,2023-12-20,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.8007017249103943,111113,0,Not Underutilized,Yes,TORONTO WATER,20,20
2080,111114,2023,FORD,TRANSIT 150,3HS2FTUHZZ,VAN-1/2T-CARGO-SR CL2 4X4 10Y UNLEAD SH,LIGHT DUTY,CLASS2,VAN-1/2T,2023-10-27,Active Unit,FLEE,None,FACILITIES MGMT & REAL ESTATE,FACILITIES MGMT & REAL ESTATE,Non Seasonal,1.0,111114,0,Not Underutilized,Yes,FACILITIES MGMT & REAL ESTATE,5,5
2081,111115,2023,FORD,TRANSIT 150,3HS2FTUHZZ,VAN-1/2T-CARGO-SR CL2 4X4 10Y UNLEAD SH,LIGHT DUTY,CLASS2,VAN-1/2T,2023-08-23,Active Unit,FLEE,None,FACILITIES MGMT & REAL ESTATE,FACILITIES MGMT & REAL ESTATE,Non Seasonal,0.9858949372759856,111115,0,Not Underutilized,Yes,FACILITIES MGMT & REAL ESTATE,5,5
2082,111116,2023,FORD,TRANSIT 150,3HS2FTUHZZ,VAN-1/2T-CARGO-SR CL2 4X4 10Y UNLEAD SH,LIGHT DUTY,CLASS2,VAN-1/2T,2023-08-23,Active Unit,FLEE,None,FACILITIES MGMT & REAL ESTATE,FACILITIES MGMT & REAL ESTATE,Non Seasonal,0.964702620967742,111116,0,Not Underutilized,Yes,FACILITIES MGMT & REAL ESTATE,5,5
2083,111117,2023,FORD,TRANSIT 150,3HS2FTUHZZ,VAN-1/2T-CARGO-SR CL2 4X4 10Y UNLEAD SH,LIGHT DUTY,CLASS2,VAN-1/2T,2023-09-29,Active Unit,FLEE,None,FACILITIES MGMT & REAL ESTATE,FACILITIES MGMT & REAL ESTATE,Non Seasonal,0.9999075940860215,111117,0,Not Underutilized,Yes,FACILITIES MGMT & REAL ESTATE,5,5
2084,111118,2023,FORD,TRANSIT 150,3HS2FTUHZZ,VAN-1/2T-CARGO-SR CL2 4X4 10Y UNLEAD SH,LIGHT DUTY,CLASS2,VAN-1/2T,2023-09-29,Active Unit,FLEE,None,FACILITIES MGMT & REAL ESTATE,FACILITIES MGMT & REAL ESTATE,Non Seasonal,1.0,111118,0,Not Underutilized,Yes,FACILITIES MGMT & REAL ESTATE,5,5
2085,111119,2023,FORD,TRANSIT 150,3HS2FTUHZZ,VAN-1/2T-CARGO-SR CL2 4X4 10Y UNLEAD SH,LIGHT DUTY,CLASS2,VAN-1/2T,2023-09-29,Active Unit,FLEE,None,FACILITIES MGMT & REAL ESTATE,FACILITIES MGMT & REAL ESTATE,Non Seasonal,0.16765064964157708,111119,0,Not Underutilized,Yes,FACILITIES MGMT & REAL ESTATE,5,5
2086,111120,2023,FORD,TRANSIT 150,3HS2FTUHZZ,VAN-1/2T-CARGO-SR CL2 4X4 10Y UNLEAD SH,LIGHT DUTY,CLASS2,VAN-1/2T,2023-09-29,Active Unit,FLEE,None,FACILITIES MGMT & REAL ESTATE,FACILITIES MGMT & REAL ESTATE,Non Seasonal,1.0,111120,0,Not Underutilized,Yes,FACILITIES MGMT & REAL ESTATE,5,5
2087,111121,2023,FORD,TRANSIT 150,3HS2FTUHZZ,VAN-1/2T-CARGO-SR CL2 4X4 10Y UNLEAD SH,LIGHT DUTY,CLASS2,VAN-1/2T,2023-10-27,Active Unit,FLEE,None,FACILITIES MGMT & REAL ESTATE,FACILITIES MGMT & REAL ESTATE,Non Seasonal,1.0,111121,0,Not Underutilized,Yes,FACILITIES MGMT & REAL ESTATE,5,5
2088,111122,2023,FORD,TRANSIT 150,3HS2FTUHZZ,VAN-1/2T-CARGO-SR CL2 4X4 10Y UNLEAD SH,LIGHT DUTY,CLASS2,VAN-1/2T,2023-09-29,Active Unit,FLEE,None,FACILITIES MGMT & REAL ESTATE,FACILITIES MGMT & REAL ESTATE,Non Seasonal,0.8225739247311828,111122,0,Not Underutilized,Yes,FACILITIES MGMT & REAL ESTATE,5,5
2089,111123,2023,FORD,TRANSIT 150,3HS2FTUHZZ,VAN-1/2T-CARGO-SR CL2 4X4 10Y UNLEAD SH,LIGHT DUTY,CLASS2,VAN-1/2T,2023-12-18,Active Unit,FLEE,None,FACILITIES MGMT & REAL ESTATE,FACILITIES MGMT & REAL ESTATE,Non Seasonal,0.991939964157706,111123,0,Not Underutilized,Yes,FACILITIES MGMT & REAL ESTATE,5,5
2090,111124,2024,FORD,TRANSIT 150,3HS2FTUHZZ,VAN-1/2T-CARGO-SR CL2 4X4 10Y UNLEAD SH,LIGHT DUTY,CLASS2,VAN-1/2T,2025-02-25,Active Unit,FLEE,None,TORONTO HOUSING COMPANY,TORONTO HOUSING COMPANY,Non Seasonal,0.7370934139784946,111124,-1,Not Underutilized,Yes,TORONTO HOUSING COMPANY,18,18
2091,111125,2024,FORD,TRANSIT 150,3HS2FTUHZZ,VAN-1/2T-CARGO-SR CL2 4X4 10Y UNLEAD SH,LIGHT DUTY,CLASS2,VAN-1/2T,2025-02-25,Active Unit,FLEE,None,TORONTO HOUSING COMPANY,TORONTO HOUSING COMPANY,Non Seasonal,0.976617943548387,111125,-1,Not Underutilized,Yes,TORONTO HOUSING COMPANY,18,18
2093,112245,2009,FORD,E250,3TS2TTUZZZ,VAN-3/4T-CARGO-SR CL2 4X2 10Y UNLEAD,LIGHT DUTY,CLASS2,VAN-3/4T,2009-10-22,Replacement Program,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1.0,112245,14,Underutilized,Yes,PARKS & RECREATION,11,11
2094,112246,2009,FORD,E250,3TS2TTUZZZ,VAN-3/4T-CARGO-SR CL2 4X2 10Y UNLEAD,LIGHT DUTY,CLASS2,VAN-3/4T,2009-09-30,Replacement Program,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1.0,112246,14,Underutilized,Yes,PARKS & RECREATION,11,11
2095,112256,2009,FORD,E250,3TS2TTUZZZ,VAN-3/4T-CARGO-SR CL2 4X2 10Y UNLEAD,LIGHT DUTY,CLASS2,VAN-3/4T,2010-01-08,Active Unit,FLEE,None,FACILITIES MGMT & REAL ESTATE,FACILITIES MGMT & REAL ESTATE,Non Seasonal,0.9554457885304659,112256,14,Not Underutilized,Yes,FACILITIES MGMT & REAL ESTATE,5,5
2096,112267,2009,FORD,E250,3TS2TTUHZZ,VAN-3/4T-CARGO-SR CL2 4X2 10Y UNLEAD SH,LIGHT DUTY,CLASS2,VAN-3/4T,2009-10-16,Replacement Program,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1.0,112267,14,Not Underutilized,Yes,PARKS & RECREATION,11,11
2097,112268,2009,FORD,E250,3TS2TTUHZZ,VAN-3/4T-CARGO-SR CL2 4X2 10Y UNLEAD SH,LIGHT DUTY,CLASS2,VAN-3/4T,2009-11-27,Replacement Program,FLEE,Y,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.9981070788530466,112268,14,Not Underutilized,Yes,PARKS & RECREATION,11,11
2098,112270,2011,FORD,E250,3TS2TTUZZZ,VAN-3/4T-CARGO-SR CL2 4X2 10Y UNLEAD,LIGHT DUTY,CLASS2,VAN-3/4T,2010-11-09,Active Unit,FLEE,None,FACILITIES MGMT & REAL ESTATE,FACILITIES MGMT & REAL ESTATE,Non Seasonal,0.9826612903225806,112270,12,Not Underutilized,Yes,FACILITIES MGMT & REAL ESTATE,5,5
2099,112276,2011,FORD,E250,3TS2TTUZZZ,VAN-3/4T-CARGO-SR CL2 4X2 10Y UNLEAD,LIGHT DUTY,CLASS2,VAN-3/4T,2010-10-18,Replacement Program,FLEE,Y,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.9780695564516129,112276,12,Not Underutilized,Yes,PARKS & RECREATION,11,11
2100,112279,2011,FORD,E250,3TS2TTUHZZ,VAN-3/4T-CARGO-SR CL2 4X2 10Y UNLEAD SH,LIGHT DUTY,CLASS2,VAN-3/4T,2010-10-18,Replacement Program,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1.0,112279,12,Not Underutilized,Yes,PARKS & RECREATION,11,11
2101,112282,2011,FORD,E250,3TS2TTUHZZ,VAN-3/4T-CARGO-SR CL2 4X2 10Y UNLEAD SH,LIGHT DUTY,CLASS2,VAN-3/4T,2011-03-31,Replacement Program,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,1.0,112282,12,Underutilized,Yes,TORONTO WATER,20,20
2102,112283,2011,FORD,E250,3TS2TTUHZZ,VAN-3/4T-CARGO-SR CL2 4X2 10Y UNLEAD SH,LIGHT DUTY,CLASS2,VAN-3/4T,2010-12-16,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.6510528673835125,112283,12,Not Underutilized,Yes,PARKS & RECREATION,11,11
2103,112288,2011,FORD,E250,3TS2TTUHZZ,VAN-3/4T-CARGO-SR CL2 4X2 10Y UNLEAD SH,LIGHT DUTY,CLASS2,VAN-3/4T,2010-11-02,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1.0,112288,12,Not Underutilized,Yes,PARKS & RECREATION,11,11
