_id,UNIT_NO,YEAR,MAKE,MODEL,CATEGORY,CAT_DESC,UNIT_TYPE,CATEGORY_CLASS,CAT_GRP,IN_SERV_DT,STATUS_DESC,CLASS2,HIGH_PRIORITY,OWNER_DIVISION,REF_DIVISION,SEASONAL,AVAILABILITY_YTD
954,050053,2019,DODGE,RAM 1500 (TRADESMAN),5HC2FTUEZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD TC12B,LIGHT DUTY,CLASS2,PICKU-1/2T,2019-03-13,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,1
955,050054,2019,DODGE,RAM 1500 (TRADESMAN),5HC2FTUEZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD TC12B,LIGHT DUTY,CLASS2,PICKU-1/2T,2019-04-12,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,0.742296146953405
956,050055,2019,DODGE,RAM 1500 (TRADESMAN),5HC2FTUEZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD TC12B,LIGHT DUTY,CLASS2,PICKU-1/2T,2019-04-02,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,1
957,050056,2019,DODGE,RAM 1500 (TRADESMAN),5HC2FTUEZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD TC12B,LIGHT DUTY,CLASS2,PICKU-1/2T,2019-05-06,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,1
958,050057,2019,DODGE,RAM 1500 (TRADESMAN),5HC2FTUEZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD TC12B,LIGHT DUTY,CLASS2,PICKU-1/2T,2019-04-02,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,1
959,050058,2019,DODGE,RAM 1500 (TRADESMAN),5HC2FTUEZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD TC12B,LIGHT DUTY,CLASS2,PICKU-1/2T,2019-04-26,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,0.8944662858422939
960,050059,2019,DODGE,RAM 1500 (TRADESMAN),5HC2FTUEZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD TC12B,LIGHT DUTY,CLASS2,PICKU-1/2T,2019-03-13,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,1
961,050060,2019,DODGE,RAM 1500 (TRADESMAN),5HC2FTUEZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD TC12B,LIGHT DUTY,CLASS2,PICKU-1/2T,2019-03-13,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,0.998569108422939
962,050061,2019,DODGE,RAM 1500 (TRADESMAN),5HC2FTUEZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD TC12B,LIGHT DUTY,CLASS2,PICKU-1/2T,2019-03-13,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,1
963,050062,2019,DODGE,RAM 1500,5HC2FTUZZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD,LIGHT DUTY,CLASS2,PICKU-1/2T,2019-06-12,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,1
964,050063,2019,DODGE,RAM 1500 (TRADESMAN),5HC2FTUEZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD TC12B,LIGHT DUTY,CLASS2,PICKU-1/2T,2019-05-08,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.8707084453405017
965,050064,2019,DODGE,RAM 1500 (TRADESMAN),5HC2FTUEZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD TC12B,LIGHT DUTY,CLASS2,PICKU-1/2T,2019-04-12,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.5448415098566308
966,050065,2019,DODGE,RAM 1500 (TRADESMAN),5HC2FTUEZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD TC12B,LIGHT DUTY,CLASS2,PICKU-1/2T,2019-04-23,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,1
967,050066,2019,DODGE,RAM 1500 (TRADESMAN),5HC2FTUEZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD TC12B,LIGHT DUTY,CLASS2,PICKU-1/2T,2019-04-02,Active Unit,FLEE,None,"ENVIRONMENT, CLIMATE & FORESTR","ENVIRONMENT, CLIMATE & FORESTR",Non Seasonal,0.8491353046594983
968,050067,2019,DODGE,RAM 1500 (TRADESMAN),5HC2FTUEZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD TC12B,LIGHT DUTY,CLASS2,PICKU-1/2T,2019-04-02,Active Unit,FLEE,None,"ENVIRONMENT, CLIMATE & FORESTR","ENVIRONMENT, CLIMATE & FORESTR",Non Seasonal,0.22587141577060935
969,050068,2019,DODGE,RAM 1500 (TRADESMAN),5HC2FTUEZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD TC12B,LIGHT DUTY,CLASS2,PICKU-1/2T,2019-03-13,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.7050918458781362
970,050069,2019,DODGE,RAM 1500 (TRADESMAN),5HC2FTUEZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD TC12B,LIGHT DUTY,CLASS2,PICKU-1/2T,2019-03-13,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.8943167562724015
971,050070,2019,DODGE,RAM 1500 (TRADESMAN),5HC2FTUEZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD TC12B,LIGHT DUTY,CLASS2,PICKU-1/2T,2019-04-03,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.928389896953405
972,050071,2019,DODGE,RAM 1500 (TRADESMAN),5HC2FTUEZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD TC12B,LIGHT DUTY,CLASS2,PICKU-1/2T,2019-03-13,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.2658484543010753
973,050072,2019,DODGE,RAM 1500 (TRADESMAN),5HC2FTUEZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD TC12B,LIGHT DUTY,CLASS2,PICKU-1/2T,2019-04-04,Active Unit,FLEE,None,SOLID WASTE MANAGEMENT,SOLID WASTE MANAGEMENT,Non Seasonal,0.9981866039426524
974,050073,2019,DODGE,RAM 1500 (TRADESMAN),5HC2FTUEZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD TC12B,LIGHT DUTY,CLASS2,PICKU-1/2T,2019-03-13,Active Unit,FLEE,None,SOLID WASTE MANAGEMENT,SOLID WASTE MANAGEMENT,Non Seasonal,0.9563933691756273
975,050074,2019,DODGE,RAM 1500 (TRADESMAN),5HC2FTUEZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD TC12B,LIGHT DUTY,CLASS2,PICKU-1/2T,2019-03-13,Active Unit,FLEE,None,SOLID WASTE MANAGEMENT,SOLID WASTE MANAGEMENT,Non Seasonal,0.6335450268817204
976,050075,2019,DODGE,RAM 1500 (TRADESMAN),5HC2FTUEZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD TC12B,LIGHT DUTY,CLASS2,PICKU-1/2T,2019-04-03,Active Unit,FLEE,None,SOLID WASTE MANAGEMENT,SOLID WASTE MANAGEMENT,Non Seasonal,0.9098958333333333
977,050076,2019,DODGE,RAM 1500 (TRADESMAN),5HC2FTUEZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD TC12B,LIGHT DUTY,CLASS2,PICKU-1/2T,2019-04-02,Active Unit,FLEE,None,SOLID WASTE MANAGEMENT,SOLID WASTE MANAGEMENT,Non Seasonal,1
978,050077,2019,DODGE,RAM 1500 (TRADESMAN),5HC2FTUEZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD TC12B,LIGHT DUTY,CLASS2,PICKU-1/2T,2019-06-14,Active Unit,FLEE,None,SOLID WASTE MANAGEMENT,SOLID WASTE MANAGEMENT,Non Seasonal,0.7868940412186379
979,050078,2019,DODGE,RAM 1500 (TRADESMAN),5HC2FTUEZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD TC12B,LIGHT DUTY,CLASS2,PICKU-1/2T,2019-04-24,Active Unit,FLEE,None,SOLID WASTE MANAGEMENT,SOLID WASTE MANAGEMENT,Non Seasonal,0.949413082437276
980,050079,2019,DODGE,RAM 1500 (TRADESMAN),5HC2FTUEZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD TC12B,LIGHT DUTY,CLASS2,PICKU-1/2T,2019-06-14,Active Unit,FLEE,None,SOLID WASTE MANAGEMENT,SOLID WASTE MANAGEMENT,Non Seasonal,0.9837690412186381
981,050080,2019,DODGE,RAM 1500 (TRADESMAN),5HC2FTUEZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD TC12B,LIGHT DUTY,CLASS2,PICKU-1/2T,2019-04-02,Active Unit,FLEE,None,SOLID WASTE MANAGEMENT,SOLID WASTE MANAGEMENT,Non Seasonal,0.9475319220430108
982,050081,2019,DODGE,RAM 1500 (TRADESMAN),5HC2FVUEZZ,PU-1/2T-CC CL2 4X4 7Y UNLEAD TC12B,LIGHT DUTY,CLASS2,PICKU-1/2T,2019-04-24,Active Unit,FLEE,None,SOLID WASTE MANAGEMENT,SOLID WASTE MANAGEMENT,Non Seasonal,0.8090003360215053
983,050082,2019,DODGE,RAM 1500 (TRADESMAN),5HC2FTUEZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD TC12B,LIGHT DUTY,CLASS2,PICKU-1/2T,2019-04-26,Active Unit,FLEE,None,FLEET SERVICES,FLEET SERVICES,Non Seasonal,1
984,050083,2019,DODGE,RAM 1500 (TRADESMAN),5HC2FTUEZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD TC12B,LIGHT DUTY,CLASS2,PICKU-1/2T,2019-04-02,Active Unit,FLEE,None,FLEET SERVICES,FLEET SERVICES,Non Seasonal,1
985,050084,2019,DODGE,RAM 1500 (TRADESMAN),5HC2FTUEZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD TC12B,LIGHT DUTY,CLASS2,PICKU-1/2T,2019-03-13,Active Unit,FLEE,None,FLEET SERVICES,FLEET SERVICES,Non Seasonal,0.9871298163082437
986,050085,2019,DODGE,RAM 1500 (TRADESMAN),5HC2FTUEZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD TC12B,LIGHT DUTY,CLASS2,PICKU-1/2T,2019-06-26,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,0.8962158378136201
987,050086,2019,DODGE,RAM 1500 (TRADESMAN),5HC2FTUEZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD TC12B,LIGHT DUTY,CLASS2,PICKU-1/2T,2019-08-12,Active Unit,ABC,None,TORONTO HOUSING COMPANY,TORONTO HOUSING COMPANY,Non Seasonal,0.9238760080645162
988,050087,2019,DODGE,RAM 1500 (TRADESMAN),5HC2FTUEZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD TC12B,LIGHT DUTY,CLASS2,PICKU-1/2T,2019-10-21,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1
989,050088,2020,DODGE,RAM 1500 (TRADESMAN),5HW2FTUZZZ,PU-1/2T-CC-LB CL2 4X4 10Y UNLEAD,LIGHT DUTY,CLASS2,PICKU-1/2T,2020-02-27,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.8817708333333334
990,050089,2020,DODGE,RAM 1500 (TRADESMAN),5HW2FTUZZZ,PU-1/2T-CC-LB CL2 4X4 10Y UNLEAD,LIGHT DUTY,CLASS2,PICKU-1/2T,2020-02-04,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1
991,050090,2020,DODGE,RAM 1500 (TRADESMAN),5HW2FTUZZZ,PU-1/2T-CC-LB CL2 4X4 10Y UNLEAD,LIGHT DUTY,CLASS2,PICKU-1/2T,2020-01-17,Active Unit,FLEE,None,"ENVIRONMENT, CLIMATE & FORESTR","ENVIRONMENT, CLIMATE & FORESTR",Non Seasonal,0.986135752688172
992,050091,2020,DODGE,RAM 1500 (TRADESMAN),5HW2FTUZZZ,PU-1/2T-CC-LB CL2 4X4 10Y UNLEAD,LIGHT DUTY,CLASS2,PICKU-1/2T,2020-01-16,Active Unit,FLEE,None,"ENVIRONMENT, CLIMATE & FORESTR","ENVIRONMENT, CLIMATE & FORESTR",Non Seasonal,1
993,050092,2020,DODGE,RAM 1500 (TRADESMAN),5HW2FTUZZZ,PU-1/2T-CC-LB CL2 4X4 10Y UNLEAD,LIGHT DUTY,CLASS2,PICKU-1/2T,2020-02-27,Active Unit,FLEE,None,"ENVIRONMENT, CLIMATE & FORESTR","ENVIRONMENT, CLIMATE & FORESTR",Non Seasonal,1
994,050093,2020,DODGE,RAM 1500 (TRADESMAN),5HW2FTUZZZ,PU-1/2T-CC-LB CL2 4X4 10Y UNLEAD,LIGHT DUTY,CLASS2,PICKU-1/2T,2020-03-12,Active Unit,FLEE,None,SOLID WASTE MANAGEMENT,SOLID WASTE MANAGEMENT,Non Seasonal,0.8656944444444444
995,050094,2020,DODGE,RAM 1500 (TRADESMAN),5HW2FTUZZZ,PU-1/2T-CC-LB CL2 4X4 10Y UNLEAD,LIGHT DUTY,CLASS2,PICKU-1/2T,2020-01-28,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.8945032482078853
996,050095,2020,DODGE,RAM 1500 (TRADESMAN),5HW2FTUZZZ,PU-1/2T-CC-LB CL2 4X4 10Y UNLEAD,LIGHT DUTY,CLASS2,PICKU-1/2T,2020-02-12,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.9959358198924732
997,050096,2020,DODGE,RAM 1500 (TRADESMAN),5HC2FTUEZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD TC12B,LIGHT DUTY,CLASS2,PICKU-1/2T,2020-04-22,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,1
998,050097,2020,DODGE,RAM 1500 (TRADESMAN),5HC2FTUEZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD TC12B,LIGHT DUTY,CLASS2,PICKU-1/2T,2020-03-02,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,0.8488233646953405
999,050098,2020,DODGE,RAM 1500 (TRADESMAN),5HC2FTUEZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD TC12B,LIGHT DUTY,CLASS2,PICKU-1/2T,2020-02-26,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,0.9198879928315412
1000,050099,2020,DODGE,RAM 1500 (TRADESMAN),5HC2FTUEZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD TC12B,LIGHT DUTY,CLASS2,PICKU-1/2T,2020-02-18,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,0.9754581093189965
1001,050100,2020,DODGE,RAM 1500 (TRADESMAN),5HC2FTUEZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD TC12B,LIGHT DUTY,CLASS2,PICKU-1/2T,2020-03-02,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,0.9918481182795699
1002,050101,2020,DODGE,RAM 1500 (TRADESMAN),5HC2FTUEZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD TC12B,LIGHT DUTY,CLASS2,PICKU-1/2T,2020-04-17,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,0.7388771281362007
1003,050102,2020,DODGE,RAM 1500 (TRADESMAN),5HC2FTUEZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD TC12B,LIGHT DUTY,CLASS2,PICKU-1/2T,2020-04-17,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,0.8698129480286738
1004,050104,2020,DODGE,RAM 1500 (TRADESMAN),5HC2FTUEZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD TC12B,LIGHT DUTY,CLASS2,PICKU-1/2T,2020-01-28,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,0.9617198700716847
1005,050105,2020,DODGE,RAM 1500 (TRADESMAN),5HC2FTUEZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD TC12B,LIGHT DUTY,CLASS2,PICKU-1/2T,2020-04-17,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,1
1006,050106,2020,DODGE,RAM 1500 (TRADESMAN),5HC2FTUEZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD TC12B,LIGHT DUTY,CLASS2,PICKU-1/2T,2020-01-28,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,0.9763267249103942
1007,050107,2020,DODGE,RAM 1500 (TRADESMAN),5HC2FTUEZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD TC12B,LIGHT DUTY,CLASS2,PICKU-1/2T,2020-02-26,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,0.9315602598566308
1008,050108,2020,DODGE,RAM 1500 (TRADESMAN),5HC2FTUEZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD TC12B,LIGHT DUTY,CLASS2,PICKU-1/2T,2020-04-17,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,0.9608562948028674
1009,050109,2020,DODGE,RAM 1500 (TRADESMAN),5HC2FTUEZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD TC12B,LIGHT DUTY,CLASS2,PICKU-1/2T,2020-06-23,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,1
1010,050110,2020,DODGE,RAM 1500 (TRADESMAN),5HC2FTUEZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD TC12B,LIGHT DUTY,CLASS2,PICKU-1/2T,2020-04-17,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,0.7595015681003584
1011,050111,2020,DODGE,RAM 1500 (TRADESMAN),5HC2FTUEZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD TC12B,LIGHT DUTY,CLASS2,PICKU-1/2T,2020-01-28,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,0.8717069892473118
1012,050112,2020,DODGE,RAM 1500 (TRADESMAN),5HC2FTUEZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD TC12B,LIGHT DUTY,CLASS2,PICKU-1/2T,2020-04-02,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,0.9723258288530466
1013,050113,2020,DODGE,RAM 1500 (TRADESMAN),5HC2FTUEZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD TC12B,LIGHT DUTY,CLASS2,PICKU-1/2T,2020-07-07,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,0.9628533826164875
1014,050114,2020,DODGE,RAM 1500 (TRADESMAN),5HC2FTUEZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD TC12B,LIGHT DUTY,CLASS2,PICKU-1/2T,2020-04-15,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,0.9984951836917563
1015,050115,2020,DODGE,RAM 1500 (TRADESMAN),5HC2FTUEZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD TC12B,LIGHT DUTY,CLASS2,PICKU-1/2T,2020-10-30,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,0.9706070788530465
1016,050116,2020,DODGE,RAM 1500 (TRADESMAN),5HC2FTUEZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD TC12B,LIGHT DUTY,CLASS2,PICKU-1/2T,2020-10-30,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,0.9967232302867383
1017,050117,2020,DODGE,RAM 1500 (TRADESMAN),5HW2FTUZZZ,PU-1/2T-CC-LB CL2 4X4 10Y UNLEAD,LIGHT DUTY,CLASS2,PICKU-1/2T,2020-08-26,Active Unit,FLEE,None,SOLID WASTE MANAGEMENT,SOLID WASTE MANAGEMENT,Non Seasonal,0.9913104838709678
1018,050118,2020,DODGE,RAM 1500 (TRADESMAN),5HW2FTUZZZ,PU-1/2T-CC-LB CL2 4X4 10Y UNLEAD,LIGHT DUTY,CLASS2,PICKU-1/2T,2020-06-30,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.9159397401433692
1019,050119,2020,DODGE,RAM 1500 (TRADESMAN),5HW2FTUZZZ,PU-1/2T-CC-LB CL2 4X4 10Y UNLEAD,LIGHT DUTY,CLASS2,PICKU-1/2T,2020-10-29,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1
1020,050120,2021,DODGE,RAM 1500 (TRADESMAN),5HC2FTUEZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD TC12B,LIGHT DUTY,CLASS2,PICKU-1/2T,2021-02-19,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,0.9969612455197133
1021,050121,2021,DODGE,RAM 1500 (TRADESMAN),5HE2FTUEZZ,PU-1/2T-EC CL2 4X4 10Y UNLEAD TC12B,LIGHT DUTY,CLASS2,PICKU-1/2T,2021-04-08,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,0.9890305779569892
1022,050122,2021,DODGE,RAM 1500,5HC2FTUZZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD,LIGHT DUTY,CLASS2,PICKU-1/2T,2021-01-29,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,0.942145497311828
1023,050123,2021,DODGE,RAM 1500,5HC2FTUZZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD,LIGHT DUTY,CLASS2,PICKU-1/2T,2021-01-29,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.9790104166666667
1024,050124,2021,DODGE,RAM 1500,5HC2FTUZZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD,LIGHT DUTY,CLASS2,PICKU-1/2T,2021-01-25,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.8713984094982079
1025,050125,2021,DODGE,RAM 1500,5HC2FTUZZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD,LIGHT DUTY,CLASS2,PICKU-1/2T,2020-12-22,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,1
1026,050126,2021,DODGE,RAM 1500,5HC2FTUZZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD,LIGHT DUTY,CLASS2,PICKU-1/2T,2021-01-29,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.9171348566308244
1027,050127,2021,DODGE,RAM 1500,5HC2FTUZZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD,LIGHT DUTY,CLASS2,PICKU-1/2T,2021-01-05,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.9356742831541218
1028,050128,2021,DODGE,RAM 1500,5HC2FTUZZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD,LIGHT DUTY,CLASS2,PICKU-1/2T,2021-05-17,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.6526444892473119
1029,050129,2021,DODGE,RAM 1500,5HC2FTUZZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD,LIGHT DUTY,CLASS2,PICKU-1/2T,2020-12-23,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.9838709677419355
1030,050130,2021,DODGE,RAM 1500,5HC2FTUZZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD,LIGHT DUTY,CLASS2,PICKU-1/2T,2020-12-23,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.9838709677419355
1031,050131,2021,DODGE,RAM 1500,5HC2FTUZZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD,LIGHT DUTY,CLASS2,PICKU-1/2T,2020-12-22,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.8474434363799284
1032,050132,2021,DODGE,RAM 1500,5HC2FTUZZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD,LIGHT DUTY,CLASS2,PICKU-1/2T,2021-04-08,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.9007224462365592
1033,050133,2021,DODGE,RAM 1500,5HC2FTUZZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD,LIGHT DUTY,CLASS2,PICKU-1/2T,2020-12-22,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.9980085125448029
1034,050134,2021,DODGE,RAM 1500,5HC2FTUZZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD,LIGHT DUTY,CLASS2,PICKU-1/2T,2020-12-22,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.9996527777777778
1035,050135,2021,DODGE,RAM 1500,5HC2FTUZZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD,LIGHT DUTY,CLASS2,PICKU-1/2T,2021-10-12,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.9917075492831542
1036,050136,2021,DODGE,RAM 1500,5HC2FTUZZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD,LIGHT DUTY,CLASS2,PICKU-1/2T,2020-12-03,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.9851713709677419
1037,050137,2021,DODGE,RAM 1500,5HC2FTUZZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD,LIGHT DUTY,CLASS2,PICKU-1/2T,2020-12-11,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1
1038,050138,2021,DODGE,RAM 1500,5HC2FTUZZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD,LIGHT DUTY,CLASS2,PICKU-1/2T,2021-02-10,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.9933131720430107
1039,050139,2021,DODGE,RAM 1500,5HC2FTUZZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD,LIGHT DUTY,CLASS2,PICKU-1/2T,2020-12-23,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.9618626792114696
1040,050140,2021,DODGE,RAM 1500,5HC2FTUZZZ,PU-1/2T-CC CL2 4X4 10Y UNLEAD,LIGHT DUTY,CLASS2,PICKU-1/2T,2020-12-23,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.9394069220430107
